X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.49740666,53.540924945,176,2022/08/09 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103 ST/JASPER AV,9,8,2022,2022/08/09
-113.490903875,53.5444548990001,177,2022/08/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,100 ST/102A AV,9,8,2022,2022/08/09
-113.399737638,53.6114957710001,178,2022/08/09 12:00:00+00,Non-Violent,Property,Break and Enter Residential,EBBERS BV/EBBERS CR,9,8,2022,2022/08/09
-113.41788256,53.603811373,179,2022/08/09 12:00:00+00,Non-Violent,Property,Possession Stolen Property,140 AV/140 AV,9,8,2022,2022/08/09
-113.49355624,53.6024715240001,180,2022/08/09 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,GRIESBACH PRD/VALOUR GT,9,8,2022,2022/08/09
-113.503489385,53.517088872,181,2022/08/09 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,106 ST/81 AV,9,8,2022,2022/08/09
-113.418690973,53.5380262100001,182,2022/08/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,9,8,2022,2022/08/09
-113.412741539,53.5971108160001,183,2022/08/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,9,8,2022,2022/08/09
-113.470305354,53.5642770590001,184,2022/08/09 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,84 ST/114 AV,9,8,2022,2022/08/09
-113.4732633,53.5610204600001,185,2022/08/09 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,112 AV/STADIUM RD,9,8,2022,2022/08/09
-113.411520626,53.556788736,186,2022/08/08 12:00:00+00,Non-Violent,Property,Break and Enter Residential,109 AV/44 ST,8,8,2022,2022/08/08
-113.415326907,53.570351799,187,2022/08/08 12:00:00+00,Violent,Personal Violence,Assault,118 AV/48 ST,8,8,2022,2022/08/08
-113.52424454,53.4873266870001,188,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 AV/114 ST,8,8,2022,2022/08/08
-113.436832132,53.524263311,189,2022/08/08 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,71 ST/89 AV,8,8,2022,2022/08/08
-113.500463454,53.5180797950001,190,2022/08/08 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,105 ST/82 AV,8,8,2022,2022/08/08
-113.418690973,53.5380262100001,191,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,8,8,2022,2022/08/08
-113.482088887,53.4687170270001,192,2022/08/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,35 AV/98 ST,8,8,2022,2022/08/08
-113.515813582,53.5409408020001,193,2022/08/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,113 ST/JASPER AV,8,8,2022,2022/08/08
-113.473281531,53.6054603210001,194,2022/08/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,143 AV/87 ST,8,8,2022,2022/08/08
-113.565789215,53.542874211,195,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,142 ST/STONY PLAIN RD,8,8,2022,2022/08/08
-113.494522779,53.6072884050001,196,2022/08/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,101 ST/145 AV,8,8,2022,2022/08/08
-113.387708316,53.504756872,197,2022/08/08 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,30 ST/68 AV,8,8,2022,2022/08/08
-113.58022636,53.541297474,198,2022/08/08 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,151 ST/STONY PLAIN RD,8,8,2022,2022/08/08
-113.40299856,53.5985158180001,199,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/40 ST,8,8,2022,2022/08/08
-113.702929065,53.5574712760001,200,2022/08/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,110 AV/224 ST,8,8,2022,2022/08/08
-113.588611852,53.5510056690001,201,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,155 ST/107 AV,8,8,2022,2022/08/08
-113.56631035,53.5703765630001,202,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 AV/142 ST,8,8,2022,2022/08/08
-113.525556753,53.522906005,203,2022/08/08 12:00:00+00,Non-Violent,Property,Fraud General,87 AV/114 ST,8,8,2022,2022/08/08
-113.526227453,53.5252020830001,204,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,89 AV/89 AV,8,8,2022,2022/08/08
-113.489366272,53.5381198690001,205,2022/08/08 12:00:00+00,Violent,Personal Violence,Assault,GRIERSON HL/ROSSDALE RD,8,8,2022,2022/08/08
-113.525576262,53.523361091,206,2022/08/08 12:00:00+00,Non-Violent,Property,Possession Stolen Property,114 ST/NOT NAMED RD,8,8,2022,2022/08/08
-113.431140877,53.42560008,207,2022/08/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,58 ST SW/8 AV SW,8,8,2022,2022/08/08
-113.539491592,53.570301957,208,2022/08/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/126 ST,8,8,2022,2022/08/08
-113.574816741,53.4456597700001,209,2022/08/08 12:00:00+00,Violent,Personal Violence,Assault,TERWILLEGAR CM/TERWILLEGAR WY,8,8,2022,2022/08/08
-113.557232045,53.625797042,210,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,136 ST/164 AV,8,8,2022,2022/08/08
-113.413275987,53.5974321960001,211,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/50 ST,8,8,2022,2022/08/08
-113.703288184,53.5343028070001,212,2022/08/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,96 AV/225 ST,8,8,2022,2022/08/08
-113.368928717,53.63579185,213,2022/08/08 12:00:00+00,Drugs,Drug Violations,Drugs,18 ST/FORT RD,8,8,2022,2022/08/08
-113.404206404,53.6000290950001,214,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,139 AV/40 ST,8,8,2022,2022/08/08
-113.534936942,53.599489492,215,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,8,8,2022,2022/08/08
-113.479869171,53.453264448,216,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/PARSONS RD,8,8,2022,2022/08/08
-113.384056466,53.5735993480001,217,2022/08/08 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,VICTORIA TR/YELLOWHEAD TR,8,8,2022,2022/08/08
-113.629984329,53.514892495,218,2022/08/08 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,178 ST/81 AV,8,8,2022,2022/08/08
-113.498324673,53.627332596,219,2022/08/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,165 AV/100 ST,8,8,2022,2022/08/08
-113.438824939,53.6048258870001,220,2022/08/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,144 AV/63 ST,7,8,2022,2022/08/07
-113.442669814,53.4880175800001,221,2022/08/07 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,51 AV/75 ST,7,8,2022,2022/08/07
-113.506310942,53.518090521,222,2022/08/07 12:00:00+00,Non-Violent,Property,Fraud - Financial,107 ST/82 AV,7,8,2022,2022/08/07
-113.475479469,53.452562717,223,2022/08/07 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,23 AV/96 ST,7,8,2022,2022/08/07
-113.494987253,53.4831138010001,224,2022/08/07 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,45 AV/CALGARY TR,7,8,2022,2022/08/07
-113.374839187,53.460770155,225,2022/08/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 ST/30 AV,7,8,2022,2022/08/07
-113.427190726,53.5267850650001,226,2022/08/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,62 ST/92 AV,7,8,2022,2022/08/07
-113.488740184,53.550233903,227,2022/08/07 12:00:00+00,Violent,Personal Violence,Assault,106 AV/97 ST,7,8,2022,2022/08/07
-113.500967388,53.551200711,228,2022/08/07 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,105 ST/106 ST,7,8,2022,2022/08/07
-113.454650249,53.570276361,229,2022/08/07 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,118 AV/118 AV,7,8,2022,2022/08/07
-113.684372081,53.49408785,230,2022/08/07 12:00:00+00,Disorder,General Disorder,Suspicious Person,211 ST/58 AV,7,8,2022,2022/08/07
-113.500463454,53.5180797950001,231,2022/08/07 12:00:00+00,Other,Provincial Statute Violations,Liquor Act,82 AV/105 ST,7,8,2022,2022/08/07
-113.509540517,53.482935674,232,2022/08/07 12:00:00+00,Non-Violent,Property,Break and Enter Residential,WHITEMUD DR/WHITEMUD DR,7,8,2022,2022/08/07
-113.702760506,53.559992585,233,2022/08/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,112 AV/224 ST,7,8,2022,2022/08/07
-113.608887519,53.545477879,234,2022/08/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103 AV/166 ST,6,8,2022,2022/08/06
-113.532588897,53.622473379,235,2022/08/06 12:00:00+00,Non-Violent,Property,Break and Enter Residential,121 ST/162 AV,6,8,2022,2022/08/06
-113.558929516,53.599246845,236,2022/08/06 12:00:00+00,Disorder,General Disorder,Suspicious Vehicle,137 AV/137 ST,6,8,2022,2022/08/06
-113.525926611,53.6147907960001,237,2022/08/06 12:00:00+00,Violent,Personal Violence,Robbery Personal,119 ST/152B AV,6,8,2022,2022/08/06
-113.450680441,53.6136375120001,238,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,152A AV/72A ST,6,8,2022,2022/08/06
-113.428158128,53.4507073450001,239,2022/08/06 12:00:00+00,Violent,Personal Violence,Robbery Personal,19A AV/57 ST,6,8,2022,2022/08/06
-113.577211195,53.484780437,240,2022/08/06 12:00:00+00,Non-Violent,Property,Internet Fraud,148 ST/46 AV,6,8,2022,2022/08/06
-113.414836309,53.6233748270001,241,2022/08/06 12:00:00+00,Violent,Personal Violence,Homicide,51 ST/51 ST,6,8,2022,2022/08/06
-113.503485159,53.518085344,242,2022/08/06 12:00:00+00,Non-Violent,Property,Fraud - Financial,106 ST/82 AV,6,8,2022,2022/08/06
-113.470869976,53.557651895,243,2022/08/06 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,84 ST/84 ST,6,8,2022,2022/08/06
-113.509348332,53.5170985720001,244,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/81 AV,6,8,2022,2022/08/06
-113.477969992,53.5782925140001,245,2022/08/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,123 AV/89 ST,6,8,2022,2022/08/06
-113.491980246,53.5847804630001,246,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,97 ST/127 AV,6,8,2022,2022/08/06
-113.625008664,53.514068745,247,2022/08/06 12:00:00+00,Violent,Personal Violence,Robbery Personal,176 ST/81 AV,6,8,2022,2022/08/06
-113.428263711,53.478527221,248,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,GRANLEA CR/GRANLEA CR,6,8,2022,2022/08/06
-113.489164197,53.5445551340001,249,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,102A AV/99 ST,6,8,2022,2022/08/06
-113.490422647,53.575324595,250,2022/08/06 12:00:00+00,Violent,Personal Violence,Assault,121 AV/96 ST,6,8,2022,2022/08/06
-113.51764553,53.5430150400001,251,2022/08/06 12:00:00+00,Non-Violent,Property,Break and Enter Residential,102 AV/114 ST,6,8,2022,2022/08/06
-113.508440451,53.5409386860001,252,2022/08/06 12:00:00+00,Violent,Personal Violence,Assault,109 ST/JASPER AV,6,8,2022,2022/08/06
-113.510375305,53.521939548,253,2022/08/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,108A ST/86 AV,6,8,2022,2022/08/06
-113.491911345,53.5753199470001,254,2022/08/06 12:00:00+00,Non-Violent,Property,Break and Enter Residential,121 AV/97 ST,6,8,2022,2022/08/06
-113.620564774,53.541369752,255,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,6,8,2022,2022/08/06
-113.409770733,53.6204213240001,256,2022/08/06 12:00:00+00,Disorder,General Disorder,Trouble with Person,46 ST/161 AV,6,8,2022,2022/08/06
-113.49923952,53.5446057940001,257,2022/08/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103 AV/104 ST,6,8,2022,2022/08/06
-113.510973145,53.488248668,258,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,108A ST/51 AV,6,8,2022,2022/08/06
-113.50934848,53.50847014,259,2022/08/06 12:00:00+00,Disorder,General Disorder,Trespassing,108 ST/72 AV,6,8,2022,2022/08/06
-113.515118195,53.4558788420001,260,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,110A ST/25 AV,6,8,2022,2022/08/06
-113.670114743,53.5409873090001,261,2022/08/06 12:00:00+00,Disorder,General Disorder,Trouble with Person,ANTHONY HENDAY DR/100 AV,6,8,2022,2022/08/06
-113.467307004,53.575137388,262,2022/08/06 12:00:00+00,Violent,Personal Violence,Assault,121 AV/82 ST,6,8,2022,2022/08/06
-113.418318222,53.5139248610001,263,2022/08/06 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,50 ST/SHERWOOD PARK FW,6,8,2022,2022/08/06
-113.515672558,53.4881383640001,264,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Over $5000,111 ST/51 AV,6,8,2022,2022/08/06
-113.490903875,53.5444548990001,265,2022/08/06 12:00:00+00,Disorder,General Disorder,Trespassing,100 ST/102A AV,6,8,2022,2022/08/06
-113.41788256,53.603811373,266,2022/08/06 12:00:00+00,Non-Violent,Property,Fraud Personal,140 AV/140 AV,6,8,2022,2022/08/06
-113.495566674,53.5439768590001,267,2022/08/06 12:00:00+00,Disorder,General Disorder,Trespassing,102 ST/POST RD,6,8,2022,2022/08/06
-113.495566674,53.5439768590001,268,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/POST RD,6,8,2022,2022/08/06
-113.471584675,53.5361504540001,269,2022/08/06 12:00:00+00,Non-Violent,Property,Fraud - Financial,94 ST/97 AV,6,8,2022,2022/08/06
-113.511594342,53.455607833,270,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,109A ST/25 AV,6,8,2022,2022/08/06
-113.412741539,53.5971108160001,271,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,6,8,2022,2022/08/06
-113.430596665,53.510665073,272,2022/08/06 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,67 ST/74A AV,6,8,2022,2022/08/06
-113.508318724,53.562617066,273,2022/08/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,109 ST/113 AV,6,8,2022,2022/08/06
-113.58560483,53.5578954210001,274,2022/08/06 12:00:00+00,Non-Violent,Property,Possession Stolen Property,110A AV/153A ST,6,8,2022,2022/08/06
-113.676042589,53.4963888410001,275,2022/08/06 12:00:00+00,Disorder,General Disorder,Trouble with Person,GOODWIN CL/GOODWIN CL,6,8,2022,2022/08/06
-113.493670778,53.517065662,276,2022/08/05 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,102 ST/81 AV,5,8,2022,2022/08/05
-113.514985984,53.4712003980001,277,2022/08/05 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,110 ST/36A AV,5,8,2022,2022/08/05
-113.542220718,53.4883026380001,278,2022/08/05 12:00:00+00,Non-Violent,Property,Possession Stolen Property,122A ST/51 AV,5,8,2022,2022/08/05
-113.406434783,53.5978768470001,279,2022/08/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,42 ST/42 ST,5,8,2022,2022/08/05
-113.578001068,53.5377167620001,280,2022/08/05 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,149 ST/99 AV,5,8,2022,2022/08/05
-113.434526948,53.4539798710001,281,2022/08/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,23 AV/66 ST,5,8,2022,2022/08/05
-113.446965195,53.464157125,282,2022/08/05 12:00:00+00,Non-Violent,Property,Fraud Personal,74 ST/33 AV,5,8,2022,2022/08/05
-113.464393485,53.518147845,283,2022/08/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 AV/89 ST,5,8,2022,2022/08/05
-113.458869836,53.5252672300001,284,2022/08/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,CONNORS RD/CONNORS RD,5,8,2022,2022/08/05
-113.369260969,53.5085144290001,285,2022/08/05 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,17 ST/73 AV,5,8,2022,2022/08/05
-113.446784109,53.46270479,286,2022/08/05 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,74 ST/LAKEWOOD RD,5,8,2022,2022/08/05
-113.411544057,53.4462643640001,287,2022/08/05 12:00:00+00,Non-Violent,Property,Internet Fraud,17 AV/47 ST,5,8,2022,2022/08/05
-113.526337786,53.4281958070001,288,2022/08/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,MCLEAN CL SW/MCLEAN CL SW,5,8,2022,2022/08/05
-113.583383301,53.554159177,289,2022/08/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,109 AV/152 ST,5,8,2022,2022/08/05
-113.523137204,53.546224308,290,2022/08/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/117 ST,5,8,2022,2022/08/05
-113.562409857,53.6120046120001,291,2022/08/05 12:00:00+00,Non-Violent,Property,Break and Enter Residential,149 AV/149 AV,5,8,2022,2022/08/05
-113.368625525,53.4810226560001,292,2022/08/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,17 ST/17 ST,5,8,2022,2022/08/05
-113.623717247,53.520307856,293,2022/08/05 12:00:00+00,Violent,Personal Violence,Assault,175 ST/87 AV,5,8,2022,2022/08/05
-113.491705457,53.617648237,294,2022/08/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,157 AV/97 ST,5,8,2022,2022/08/05
-113.49489684,53.485546479,295,2022/08/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,48 AV/CALGARY TR,5,8,2022,2022/08/05
-113.501101203,53.535649709,296,2022/08/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,105 ST/98 AV,5,8,2022,2022/08/05
-113.494778321,53.517079101,297,2022/08/05 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,81 AV/GATEWAY BV,5,8,2022,2022/08/05
-113.529953223,53.459575025,298,2022/08/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,27 AV/SADDLEBACK RD,5,8,2022,2022/08/05
-113.423171782,53.5407231080001,299,2022/08/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,57 ST/TERRACE RD,5,8,2022,2022/08/05
-113.355843843,53.4771630340001,300,2022/08/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,8 ST/40 AV,5,8,2022,2022/08/05
-113.56348804,53.5990225680001,301,2022/08/05 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,137 AV/137 AV,5,8,2022,2022/08/05
-113.395343128,53.571440097,302,2022/08/05 12:00:00+00,Violent,Personal Violence,Assault,35 ST/35 ST,5,8,2022,2022/08/05
-113.428839346,53.4129540550001,303,2022/08/05 12:00:00+00,Violent,Personal Violence,Assault,22A AV SW/56 ST SW,5,8,2022,2022/08/05
-113.552590898,53.3993239530001,304,2022/08/05 12:00:00+00,Non-Violent,Property,Internet Fraud,DAVIDSON WN SW/DESROCHERS DR SW,5,8,2022,2022/08/05
-113.495549735,53.5570830240001,305,2022/08/05 12:00:00+00,Non-Violent,Property,Fraud - Financial,102 ST/110 AV,5,8,2022,2022/08/05
-113.512114655,53.5529938270001,306,2022/08/04 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,108 AV/111 ST,4,8,2022,2022/08/04
-113.517629709,53.5482602220001,307,2022/08/04 12:00:00+00,Non-Violent,Property,Fraud - Financial,105 AV/114 ST,4,8,2022,2022/08/04
-113.535067586,53.5891503920001,308,2022/08/04 12:00:00+00,Non-Violent,Property,Fraud - Financial,123A ST/130 AV,4,8,2022,2022/08/04
-113.464044241,53.5712886260001,309,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,80 ST/FORT RD,4,8,2022,2022/08/04
-113.464044241,53.5712886260001,310,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,80 ST/FORT RD,4,8,2022,2022/08/04
-113.597145388,53.5665420340001,311,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 AV/160 ST,4,8,2022,2022/08/04
-113.442986297,53.573558,312,2022/08/04 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,120 AV/66 ST,4,8,2022,2022/08/04
-113.454990284,53.5604203390001,313,2022/08/04 12:00:00+00,Non-Violent,Property,Fraud - Financial,111 AV/111 AV,4,8,2022,2022/08/04
-113.458869836,53.5252672300001,314,2022/08/04 12:00:00+00,Non-Violent,Property,Break and Enter Residential,CONNORS RD/CONNORS RD,4,8,2022,2022/08/04
-113.488719019,53.5688595350001,315,2022/08/04 12:00:00+00,Disorder,General Disorder,Trespassing,117 AV/95A ST,4,8,2022,2022/08/04
-113.495660548,53.4665074960001,316,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,CALGARY TR/NOT NAMED RD,4,8,2022,2022/08/04
-113.383663689,53.6025455810001,317,2022/08/04 12:00:00+00,Violent,Personal Violence,Robbery Commercial,139 AV/27 ST,4,8,2022,2022/08/04
-113.473308811,53.57038728,318,2022/08/04 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/86 ST,4,8,2022,2022/08/04
-113.481229171,53.5807362780001,319,2022/08/04 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,120 AV/91 ST,4,8,2022,2022/08/04
-113.577640074,53.5867130450001,320,2022/08/04 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,149 ST/149 ST,4,8,2022,2022/08/04
-113.467287404,53.4298233440001,321,2022/08/04 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,EASTON RD SW/EDWARDS DR SW,4,8,2022,2022/08/04
-113.536338821,53.419189336,322,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,15 AV SW/RUTHERFORD RD SW,4,8,2022,2022/08/04
-113.414777228,53.605154424,323,2022/08/04 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,142 AV/MANNING DR,4,8,2022,2022/08/04
-113.593871035,53.5433059430001,324,2022/08/04 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,102 AV/158 ST,4,8,2022,2022/08/04
-113.486854167,53.5597706450001,325,2022/08/04 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,95 ST/95 ST,4,8,2022,2022/08/04
-113.499008268,53.5920614280001,326,2022/08/04 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,104 ST/132 AV,4,8,2022,2022/08/04
-113.497400888,53.55301403,327,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,103 ST/108 AV,4,8,2022,2022/08/04
-113.368625525,53.4810226560001,328,2022/08/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,17 ST/17 ST,4,8,2022,2022/08/04
-113.475240224,53.5528282070001,329,2022/08/04 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,106 AV/90 ST,4,8,2022,2022/08/04
